50,0.8,0.1,0.1,1320.64798154556,30.3575547866205
50,0.4,0.2,0.4,1546.47670126874,26.8742791234141
50,0.1,0.1,0.8,2177.17970304166,22.3958483494306
200,0.8,0.1,0.1,1313.07474048443,35.2249134948097
200,0.4,0.2,0.4,1109.89579008074,37.3356401384083
200,0.1,0.1,0.8,1156.70480034597,33.8878477728125
500,0.8,0.1,0.1,1154.02283737024,36.7704728950404
500,0.4,0.2,0.4,1276.82877739331,34.1176470588235
500,0.1,0.1,0.8,1294.06700302725,31.1921579933689
