50,0.8,0.1,0.1,737.715109573241,55.1710880430604
50,0.4,0.2,0.4,768.754133025759,49.7789311803153
50,0.1,0.1,0.8,1001.0102830234,40.4113209360434
200,0.8,0.1,0.1,609.830834294502,59.2464436755094
200,0.4,0.2,0.4,796.913206459054,50.0096116878124
200,0.1,0.1,0.8,1007.72490509827,39.8635337081351
500,0.8,0.1,0.1,664.82122260669,56.5167243367935
500,0.4,0.2,0.4,798.392541330258,49.4713571703191
500,0.1,0.1,0.8,988.653260295036,38.5565326029504
